4.617003	5.491048	0.569711
3.958415	5.566392	0.248758
3.785768	5.063864	11.769252
3.967762	3.499776	1.275662
4.330447	5.805587	0.284263
3.720826	7.154838	10.464550
5.375760	4.270592	9.051636
2.679636	6.710910	10.224894
4.308113	6.944844	10.747521
6.581426	7.152430	3.144427
5.450703	6.254748	10.932099
2.043044	4.020463	2.720374
2.130300	4.802965	9.799920
3.678110	5.442810	0.589055
2.891784	4.800977	10.835003
5.009524	5.546187	11.890603
3.188316	1.321543	6.693255
6.435818	6.636236	3.193193
2.164526	5.132972	3.479603
6.116642	6.847115	1.913919
2.723695	6.209902	7.451351
4.668268	5.908057	11.385080
4.932296	7.738440	9.768714
6.096580	6.371912	2.320884
1.755405	2.690973	9.069867
3.266920	3.277683	1.175880
2.945965	4.437274	0.564802
2.811455	2.378994	2.132340
4.190580	5.127169	12.012467
3.866712	7.704365	9.176757
4.111699	5.076183	12.039003
5.289452	7.272767	11.039993
6.014990	5.466810	9.498358
4.072441	5.284688	11.885108
3.783299	4.773369	-0.069966
2.609759	5.304708	2.316845
3.128615	4.840112	-0.022232
5.154605	5.730483	0.771664
3.927410	5.155832	11.919120
3.436428	6.398406	1.258990
1.835159	4.200678	7.952733
5.105132	7.379499	10.338789
3.860694	2.544792	2.821479
5.892671	6.608494	1.539284
7.008581	7.723607	7.062329
4.376911	4.833454	11.722400
6.977302	6.125900	6.662755
2.565544	6.211693	8.233190
3.753897	6.300877	11.768230
4.847774	6.356306	0.925168
4.185281	7.623781	3.794673
6.252126	6.317234	8.386043
1.926644	5.614079	5.215233
4.618892	4.705225	12.038600
3.981611	5.836442	12.224719
5.274614	5.929188	0.269223
4.063493	2.006816	5.418956
1.370325	2.391905	4.621400
2.510946	6.458084	6.845209
2.195408	6.286168	7.150186
3.872458	5.737570	-0.170496
4.305535	5.040098	0.185678
3.727875	4.550379	11.656877
4.352730	5.311505	11.856296
2.978279	1.914566	6.710852
4.371724	6.366082	1.121674
2.827168	6.641754	3.665629
4.487546	5.794020	0.540270
2.876499	6.240062	9.946139
2.946532	6.940593	6.124844
3.233891	1.602961	3.536749
4.043979	5.184359	-0.090416
3.188830	2.443927	10.994500
3.591056	1.557489	5.433117
2.923248	6.409451	2.049646
6.189900	8.653612	6.271825
3.557711	3.998527	0.204021
2.238127	5.939255	6.079392
5.844446	7.937860	2.267736
5.551223	3.357390	7.233407
3.005796	5.441663	10.535632
5.307138	5.687555	11.440898
3.102919	2.015136	9.873135
3.261580	3.761233	0.639332
3.723930	4.003296	0.105672
2.475491	1.437029	7.310147
3.457848	4.033206	12.393531
5.050017	2.563503	4.456770
3.511590	2.150597	3.097231
6.664862	7.727248	4.728952
4.125522	4.631931	-0.169713
2.344844	2.528376	1.662529
3.917653	5.118495	-0.152616
5.198495	6.480184	11.624553
2.291907	2.568349	2.197148
3.385790	5.951592	11.145433
5.867575	6.615999	9.552876
3.681035	4.730421	-0.170967
2.355149	5.896618	4.964125
2.852820	5.617074	9.111870
3.053362	4.952121	0.693757
6.202677	4.619834	3.837643
4.059753	4.926659	11.953816
1.675908	2.801592	7.729644
1.151849	3.149069	7.532501
2.840535	6.421529	3.092599
1.827609	4.413694	8.567868
6.029084	8.290333	4.703599
3.798095	6.971918	9.856480
3.100055	5.870949	10.371635
5.156148	3.147659	8.377082
1.654975	3.202800	5.071545
1.154948	3.770428	7.382872
4.559831	8.428765	5.177642
4.303516	4.972650	-0.159003
4.257529	3.631972	0.815076
4.195537	2.507811	9.990084
5.735012	7.220386	9.601226
3.601714	2.063250	3.559889
2.555283	1.327523	5.308885
3.158952	1.997444	9.869140
2.202473	1.659526	8.471369
6.160596	7.326395	8.141525
4.716150	6.376856	0.339326
5.635056	4.955141	10.199609
2.035251	1.610356	5.832137
5.069046	6.197126	11.446581
1.877851	5.181403	5.143333
5.005518	3.291924	9.365952
5.688711	5.156856	1.426547
3.188127	5.903698	0.427456
2.225905	5.258854	3.223543
6.875042	5.998467	4.536948
4.910442	8.316198	7.935219
4.966944	8.465501	7.270526
3.655134	5.068805	0.095428
2.047290	5.216544	9.387565
2.455067	6.286259	8.405873
3.526784	3.654120	11.427729
4.281000	4.342147	0.011595
2.985055	6.176395	10.332044
6.542051	7.646560	8.009294
3.707280	1.578094	4.362998
4.674125	4.418005	11.132410
5.503157	8.362718	3.050940
3.706046	5.722481	11.687900
6.381871	6.128191	6.655336
4.583112	7.363657	10.224447
6.163930	5.576551	7.483724
4.804022	5.047714	0.306731
1.351417	2.605012	7.941288
6.436410	8.204472	6.449395
2.134945	4.684775	9.210658
4.400173	3.847650	0.941011
1.951615	5.756036	6.403501
3.084880	3.406070	11.367952
5.781031	8.249459	9.499781
1.216679	2.006759	5.760855
3.017626	7.051512	7.349936
4.342241	5.404097	12.363594
4.583997	5.891047	0.096432
4.606618	6.516854	11.479087
5.785656	5.369839	7.876054
4.649508	5.723825	11.875035
5.437903	4.772577	1.961944
5.659582	3.808120	4.024994
5.000081	7.239374	1.533282
4.960226	4.724833	11.158756
3.944440	5.151613	-0.079202
4.896858	4.790859	10.896703
4.826327	5.351795	11.244468
3.221034	5.574547	11.076934
4.084657	7.523727	3.501808
4.649788	3.076708	1.972884
4.188729	4.786332	11.688379
6.178374	5.295860	7.438030
4.493127	2.175891	5.774332
3.870260	5.729717	11.810878
2.020706	2.322315	9.377982
2.137812	4.109130	2.049703
1.797710	2.173158	3.834268
4.254930	8.061947	9.677639
4.137762	5.351034	0.436570
6.188187	8.090807	3.268725
3.950377	3.896282	0.302222
4.372252	2.387284	9.625924
3.927399	5.611503	12.193678
2.356892	5.507889	2.615783
3.512127	4.581071	0.104394
4.040589	2.952138	10.311191
1.554615	2.848365	2.346830
2.623140	4.636272	1.088060
4.390713	5.694772	11.843992
2.544475	1.829341	8.666853
4.124202	5.382574	12.005278
5.891870	8.235110	8.651387
5.899869	7.258382	9.791379
3.979802	4.787051	-0.030491
4.921368	3.840262	1.437457
5.053952	2.812074	7.225145
2.956986	5.575244	11.061385
5.168634	6.474633	0.546693
3.362211	5.066808	11.442704
4.373885	5.416889	11.832562
4.174169	5.480866	11.851627
4.064639	5.172696	12.031819
5.748990	8.340312	8.260848
1.426945	2.883273	8.542372
4.200940	6.836954	0.976943
5.412183	5.650500	11.500434
4.658591	5.345189	-0.163439
6.274391	4.303382	6.222282
4.497589	7.963258	7.648689
4.178728	5.062356	12.047046
2.442779	2.323032	2.400605
6.060030	8.452661	6.540325
3.568850	6.991588	2.048526
3.548531	3.986540	-0.250203
4.785962	4.927521	0.945043
3.629188	6.972827	2.358533
5.300421	3.933447	10.368710
2.672187	5.865111	3.204956
4.131849	2.121386	5.896675
5.747134	5.197128	2.290074
4.201346	8.763314	5.712570
3.888896	5.230289	0.040890
3.846104	2.042838	6.002071
2.460913	1.455276	5.829115
