1.436789	3.282136	9.009937
6.002989	7.384874	1.467927
1.261155	4.030346	7.240192
3.077762	4.691138	11.990733
3.188224	4.287737	11.610150
4.592750	5.897398	11.620036
3.758583	4.801010	11.903773
4.301129	7.589701	9.449203
3.976228	7.528123	4.433624
3.406640	5.958708	10.836635
4.449970	2.688240	2.399428
5.300838	4.930691	1.520054
6.327712	7.677616	5.252879
3.231840	2.438256	2.095056
4.918848	5.530271	11.653698
3.795903	2.164299	7.314077
5.954421	5.274738	9.282058
4.558739	3.821156	10.978797
3.542667	4.756784	-0.799133
3.886510	5.240382	0.554635
0.690935	2.832735	5.789015
4.328623	4.976427	-0.037726
3.932521	4.130100	0.183677
4.544869	2.512711	3.981871
4.007177	4.274330	0.099131
3.672855	5.365266	11.317385
3.002586	5.725402	11.414388
4.913257	7.554109	1.473132
3.431704	2.411263	10.580640
5.887712	4.352947	7.680081
2.179812	5.128219	2.195069
2.346585	3.508845	0.722014
1.704766	3.130276	8.169136
4.708020	4.515386	11.992500
2.581582	4.727009	11.145127
1.913345	4.787997	9.414924
4.274736	4.167609	11.623639
2.006616	4.319768	8.443573
4.176914	4.218802	0.388595
2.365657	3.288364	0.888398
1.580782	4.412804	3.298459
6.116120	8.028838	7.085874
3.705715	4.404420	0.552685
4.050582	3.724243	11.254636
2.432706	4.136915	10.841388
3.427310	4.324911	-0.049388
3.719778	5.412694	-0.606511
5.490590	5.601313	0.354740
2.268024	1.428515	8.390278
3.306858	2.700545	1.351259
4.666249	3.686197	1.241726
4.107020	6.981049	0.868568
4.023024	7.160941	10.139134
2.814541	5.215718	11.421194
6.212687	5.405384	3.517921
3.220883	3.813461	11.554894
2.739552	6.221369	6.296060
6.303455	7.842231	8.672886
5.190082	6.160181	-0.034802
4.511474	6.876515	1.071246
1.916365	4.930488	8.700863
4.840890	7.259078	10.845952
5.383950	4.568016	9.174063
2.382698	2.298217	9.798399
3.801877	4.436547	11.820184
4.340168	6.107214	0.297457
3.502271	4.839195	11.487374
1.570706	3.138348	2.716920
3.907866	5.203384	0.277560
6.334766	5.110140	6.234249
3.947676	6.535501	1.455466
3.546598	5.847357	-0.039336
4.346952	4.651007	0.409346
2.340107	6.659727	5.286408
5.363817	4.070203	9.351425
6.232851	7.019513	2.349068
3.238222	4.990075	1.383153
1.592406	4.596393	4.735145
5.474415	3.586877	4.780348
5.839624	6.842175	10.560875
2.646210	2.399769	10.093312
1.827295	1.468004	4.589850
2.093326	4.378241	3.719569
4.656366	5.163501	12.046201
3.322930	4.035567	11.894656
4.930989	8.624016	4.358530
1.807922	4.219124	7.177007
5.787987	6.412177	0.977381
3.238000	5.008579	11.521588
6.183243	7.189666	2.067851
6.551936	6.904587	6.922284
2.343193	2.642613	1.374476
2.472746	3.837407	0.527427
6.634702	5.454012	5.378242
3.897123	3.786028	11.068834
3.561299	4.151617	0.288961
2.658590	1.987231	3.818143
4.228813	5.489450	0.545026
3.559254	2.330773	2.790522
1.649007	2.662558	7.973387
1.336630	2.537730	7.601619
3.904300	5.179204	12.009175
