4.850777	2.581321	4.205212
2.193521	2.708909	10.558776
5.280070	5.812874	0.324393
1.420856	4.002734	7.608015
3.224651	2.750760	0.793638
4.944235	3.302967	5.018988
5.638050	7.433196	1.318117
3.344367	3.488133	11.721771
6.116403	8.478108	4.558495
3.252516	6.706142	9.295817
1.486638	3.009050	8.908149
3.776965	3.536082	1.409560
1.977219	4.608287	2.540640
4.500999	4.006303	1.007303
4.839976	7.185162	10.851516
2.678551	6.984630	8.391411
1.910430	3.004268	3.993777
4.994645	8.307077	9.870374
3.799025	4.610625	11.874086
5.434144	8.170485	4.942948
5.474868	4.555537	3.182510
4.471639	5.636097	-0.157516
4.074212	4.973372	12.146649
5.285332	8.789506	5.466484
5.222969	6.933321	1.012332
6.553264	5.495702	2.575350
4.233656	5.747551	11.922229
1.634829	3.763771	3.387598
4.044448	3.044900	1.083710
3.687553	5.429426	11.461848
2.423093	5.925288	8.589316
3.595336	4.079628	11.888501
2.372423	1.428711	8.643933
3.771495	4.508521	12.194696
3.107316	2.187443	10.525897
3.933741	5.033526	12.105195
2.078614	2.149748	9.976209
3.811541	5.751185	0.374066
3.659026	2.498110	0.996415
4.555972	5.182935	0.379201
3.160443	2.380683	2.663568
5.048220	4.741065	0.598289
3.904091	4.136056	0.087359
3.290778	1.847121	7.036778
3.900637	6.280956	0.503019
3.414357	4.513926	11.666111
3.185971	5.201400	11.979442
4.667268	4.700445	1.290163
1.719499	2.408258	3.357360
6.175038	8.256517	6.744780
4.428170	7.133851	1.128636
2.501911	2.440454	10.440889
6.649681	8.135938	5.256964
4.038588	6.053953	0.519816
4.007467	2.425591	2.603547
6.446802	6.781025	5.263653
2.755004	1.813048	3.974720
6.244985	7.063792	5.929303
5.184514	5.340756	10.919680
5.623795	4.017262	2.492957
2.772485	5.445074	1.295268
1.755581	1.832322	7.186608
5.380935	6.098707	11.559518
5.386480	6.812214	1.168204
3.165515	7.222754	3.159114
5.349752	6.557562	10.730081
4.846263	5.222019	0.763560
3.731978	2.152028	2.926062
6.574663	4.507702	8.166251
5.346758	5.125337	0.156677
3.772171	5.086004	0.180086
1.608691	1.419874	4.193548
4.004290	5.449302	11.878433
4.790181	6.604636	10.667206
2.513546	2.600497	9.791301
3.764403	3.706061	0.507511
1.785232	2.341885	9.698586
3.385942	4.120541	11.600406
3.185354	6.120604	1.032103
4.907173	6.363946	11.120777
4.127176	8.430216	4.100635
1.553932	4.155225	5.350588
4.285312	3.040269	9.832152
6.595998	7.714421	8.020812
5.873661	8.579372	6.115559
4.018821	4.650109	11.861392
4.604833	4.608848	12.446080
1.123323	2.160103	5.559857
3.719481	5.188042	-0.012622
5.317482	5.210228	10.805898
4.649023	6.720317	1.091380
2.491016	1.220765	3.219722
4.747033	7.598679	1.853661
3.846626	4.955557	-0.325821
5.420216	6.649146	10.558147
4.348842	3.846328	9.887058
3.633735	5.261912	0.332408
4.871170	5.272061	11.963277
2.611607	3.101333	1.409972
3.884327	4.727365	11.816819
2.808356	1.372304	6.745046
2.603728	5.649901	4.690874
4.613138	5.419419	11.843095
6.590575	5.592817	4.546152
4.558527	4.338933	11.142520
4.111646	4.821580	11.663585
4.538677	4.223862	1.490595
6.248071	7.320955	10.291387
5.280315	8.731376	5.018502
4.453535	8.043084	8.844881
0.974592	3.596628	6.946656
4.256352	4.687487	12.004798
5.795061	5.170858	8.673935
